CREN	CSCH	k0	k4	sites
Cre04.g216150	g12769	0.0370159931637185	0.7418460418698161	675.0
Cre04.g216200	g12770	0.0378955459238638	0.6177000517180353	1368.0
Cre04.g216250	g12771	0.0539154221349869	0.8614670319320784	260.0
Cre04.g216350	g12773	0.0543413094115667	0.5793320874228622	1162.0
Cre04.g216500	g964	0.271352231332878	0.74995557087081	2062.0
Cre04.g216550	g963	0.1537781359713687	0.611001403745202	582.0
Cre04.g216600	g962	0.009122614644898	0.23820281423762268	1166.0
Cre04.g216650	g961	0.2594218572629289	0.6611608375727116	1107.0
Cre04.g216700	g960	0.0985210573921499	0.30837776503311426	4126.0
Cre04.g216737	g955	0.4498420018829818	0.9953168894682614	1977.0
Cre04.g216774	g954	0.3282341563964832	0.6513957809997489	1737.0
Cre04.g216850	g2868	-0.0	0.10928385838604524	1329.0
Cre04.g216902	g949	0.0164390142807347	0.33041732093957576	1317.0
Cre04.g216950	g948	0.0364898904373715	0.292820423057718	1110.0
Cre04.g217050	g943	0.1894527834719406	0.700451396890398	2716.0
Cre04.g217150	g938	0.2367809454767628	0.8286762131817551	1497.0
Cre04.g217200	g937	0.2146208697083056	0.8506117672086727	1768.0
Cre04.g217400	g934	0.291291077501424	0.751443554565936	6076.0
Cre04.g217550	g933	0.0497359385571717	0.23366993718098747	2879.0
Cre04.g217750	g1246	0.095311814530958	0.5289774086621978	2345.0
Cre04.g217900	g1298	0.153109945786985	0.37891163315641796	746.0
Cre04.g217903	g1239	0.2049013963680946	0.49924336429661065	1427.0
Cre04.g217904	g1237	0.2469842261243403	0.5975359189217363	1879.0
Cre04.g217905	g1236	0.228739383805068	0.7172983301025947	1308.0
Cre04.g217906	g1235	0.0343309360387082	0.5294146547530313	456.0
Cre04.g217907	g1234	0.1657162153379044	0.6824861720106676	1684.0
Cre04.g217909	g1227	0.3480027668755542	0.8043502564228406	2638.0
Cre04.g217910	g1226	0.0727008521511299	0.5042021966537926	815.0
Cre04.g217912	g1225	0.2241553672981541	0.8864954232053707	944.0
Cre04.g217913	g1223	0.1101978238903284	0.7305745055966454	1496.0
Cre04.g217914	g1224	0.0201652152499792	0.2820965010717042	3845.0
Cre04.g217915	g1222	0.0854391224321655	0.43618521259468623	1337.0
Cre04.g217916	g1221	0.0639731853839213	0.5090688323308842	978.0
Cre04.g217919	g1219	0.172603809008041	0.6535045080089166	5012.0
Cre04.g217921	g1217	0.0119806504732262	0.15531458581376334	2852.0
Cre04.g217922	g1216	0.1695063641836568	0.590230967538221	2736.0
Cre04.g217928	g9251	0.3481387847346597	0.6430876738884163	1763.0
Cre04.g217929	g1200	0.0558273573573809	0.39097269272496454	1786.0
Cre04.g217930	g1203	0.2106767890998016	0.674126586010557	1806.0
Cre04.g217931	g1204	0.0732288521729369	0.4683030211052568	1043.0
Cre04.g217932	g1206	0.0451943936386476	0.20330843804980925	343.0
Cre04.g217933	g1207	0.1126914529872446	0.4160443519809232	1049.0
Cre04.g217934	g1210	0.0477868607895808	0.5121680102945672	651.0
Cre04.g217935	g1211	0.1239429753170187	0.5393420002224046	7413.0
Cre04.g217941	g1197	0.2594904724652467	0.862202794977303	2452.0
Cre04.g217945	g1196	0.1011347379043738	0.5347123558920936	1156.0
Cre04.g217946	g1195	0.0990447915097997	0.581298227270874	1047.0
Cre04.g217947	g1194	0.4091209005283977	1.121270670942267	3087.0
Cre04.g217949	g1192	0.0791474023605457	0.4556188019860886	2291.0
Cre04.g217950	g1299	0.1785612907607488	0.5413244893991985	1610.0
Cre04.g217951	g1191	0.3765805336190664	1.0350882669211212	1437.0
Cre04.g217952	g1190	0.100444850523474	0.7266005078595894	1656.0
Cre04.g217953	g1187	0.4228589961224024	1.1037210648208822	3420.0
Cre04.g217954	g1186	0.1927581198609697	0.7169004758155627	6210.0
Cre04.g217955	g1185	0.0269087157486764	0.4849703736937894	693.0
Cre04.g217991	g12774	0.3816495896599368	1.085826672048419	4726.0
Cre04.g218000	g1300	0.2713082547914461	0.7215275652467692	2034.0
Cre04.g218100	g1302	0.0191550714914248	0.3972705810527801	635.0
Cre04.g218150	g1303	0.1163195572613694	0.3889786226270881	1269.0
Cre04.g218250	g1304	0.005870871465185	0.19851941567031162	520.0
Cre04.g218300	g1305	0.1246254671533865	0.5220248890868102	3394.0
Cre04.g218350	g262	0.1643516474375032	0.2992444452019101	489.0
Cre04.g218400	g1307	0.2988059368486242	0.7686062355635611	1127.0
Cre04.g218450	g1308	0.0601601679818909	0.3766744950323691	1236.0
Cre04.g218500	g1309	0.1033820289981895	0.4528163010606376	1490.0
Cre04.g218526	g1310	0.2767124213498002	0.6354733952904027	568.0
Cre04.g218600	g1313	0.1697582564498602	0.733107543409155	3118.0
Cre04.g218650	g1314	0.0633576744753494	0.885849984267085	954.0
Cre04.g218700	g1315	0.0370862065604859	0.41721599838206114	463.0
Cre04.g218750	g1316	0.0114944778586701	0.35624337806758105	394.0
Cre04.g218800	g1317	0.0742261626042775	0.5542632259695319	877.0
Cre04.g218850	g1318	0.0499205748887542	0.28890294222625673	1087.0
Cre04.g218900	g1319	0.1432515259959102	0.5024582126102111	8271.0
Cre04.g218950	g1320	0.1548372835543335	0.6338168512707357	2476.0
Cre04.g219000	g1321	0.121182272970045	0.4794767446708492	8175.0
Cre04.g219150	g1334	0.2411378891748728	0.6615179286842662	10609.0
Cre04.g219200	g1336	0.2195052798461058	0.7520191250920278	2524.0
Cre04.g219250	g1337	0.0103212638045111	0.25061706030253694	1345.0
Cre04.g219300	g1338	0.0830114698891341	0.7668664448964817	996.0
Cre04.g219350	g1339	0.2332377003032213	0.7285928348871471	2058.0
Cre04.g219400	g1341	0.1571141143010828	0.690940140912213	2220.0
Cre04.g219450	g1343	0.0597661204527745	0.6892700337697724	708.0
Cre04.g219500	g1344	0.2895163885529523	1.0273963046833887	4737.0
Cre04.g219550	g1345	0.209892323715293	0.6413859209838497	1223.0
Cre04.g219600	g1346	0.1310550145061677	0.7011757587981171	2045.0
Cre04.g219650	g1347	0.244606174675	0.780677978285597	488.0
Cre04.g219700	g1348	0.0869688784892028	0.4203700244075863	3089.0
Cre04.g219750	g1350	0.1422071914189346	0.6022632583823022	4972.0
Cre04.g219787	g1351	0.0699082686518663	0.4069996722162372	1267.0
Cre04.g219851	g1352	0.1220039675280934	0.5519960789569308	1387.0
Cre04.g219900	g1353	0.0485999949201866	0.5716050390351726	660.0
Cre04.g219950	g1354	0.0610247509530334	0.4208831671306158	1235.0
Cre04.g220000	g1355	0.1548711364716427	0.5722609679451396	7973.0
Cre04.g220050	g1356	0.2459411623148271	0.6931136435535674	6212.0
Cre04.g220100	g15061	0.4353002722987373	0.82969904043437	3721.0
Cre04.g220200	g1359	0.0551268464946948	0.4183404746890681	3116.0
Cre04.g220250	g1363	0.2061241160300823	0.5823965921242473	2514.0
Cre04.g220300	g1364	0.1004108097436455	0.5619274854082417	1053.0
Cre04.g220350	g1365	0.0385257604265682	0.2909609371825203	2534.0
Cre04.g220600	g1367	0.1575437338241657	0.6580561381066473	4072.0
Cre04.g220633	g1368	0.0754535243409741	0.650108005958089	610.0
Cre04.g220700	g1369	0.012786670925304	0.33387373346613664	979.0
Cre04.g220768	g1370	0.4266172605779125	0.7484879867358735	3090.0
Cre04.g220787	g1371	0.3083378411546331	0.836204386466654	1964.0
Cre04.g220800	g1372	0.0928849679376357	0.7608968785931762	987.0
Cre04.g220850	g1373	0.1120555389354323	0.49966332651098533	1991.0
Cre04.g220900	g1377	0.1222209821320598	0.6154843260018186	1032.0
Cre04.g220950	g1376	0.0825316522645831	0.5068165783860571	903.0
Cre04.g221000	g1375	0.1943315250057936	0.6646599574776578	2274.0
Cre04.g221050	g1374	0.1002641335878317	0.45490753843701226	3789.0
Cre04.g221200	g1378	0.1212376041769781	0.6595424297584814	4107.0
Cre04.g221250	g1379	0.0514119856124207	0.39476024975146073	502.0
Cre04.g221301	g1380	0.3252681196295949	0.9167741184832476	1614.0
Cre04.g221350	g1381	0.0890372301295364	0.6876200859026462	1635.0
Cre04.g221400	g1382	0.0814912047053426	0.4408399986765892	395.0
Cre04.g221500	g1383	0.307131861500926	0.820209208688553	1742.0
Cre04.g221550	g1384	0.0717076236054933	0.37501776804988274	2543.0
Cre04.g221650	g1385	0.1681951845107135	0.5014790711484105	2807.0
Cre04.g221700	g1386	0.0308492302007467	0.07649937596634107	1134.0
Cre04.g221770	g1387	0.3922400037564025	0.5798924161751112	744.0
Cre04.g221900	g8521	0.641715303880609	1.0207324148517007	1360.0
Cre04.g221950	g1391	0.2935065854973444	0.6266367687667076	2183.0
Cre04.g222000	g1389	0.1204829805146472	0.5096887097681961	3575.0
Cre04.g222050	g1397	0.2480328858965577	0.6827708596515254	4965.0
Cre04.g222100	g1398	0.033165351359525	0.4512568327970896	808.0
Cre04.g222300	g1401	0.1043494383487895	0.5361653753972634	2295.0
Cre04.g222500	g1402	0.0977396126618692	0.6393594143469009	2411.0
Cre04.g222550	g1403	0.1881236773118036	0.7044560377258864	6364.0
Cre04.g222600	g1404	0.3235084170719888	1.2321853812228674	850.0
Cre04.g222650	g1405	0.2656113861231037	0.7228642996673736	6581.0
Cre04.g222700	g1406	0.0179649307668696	0.13085038400910784	3109.0
Cre04.g222750	g1407	0.0275260251378209	0.31925086156926286	1045.0
Cre04.g222800	g1408	0.0519736262929194	0.33177724878271153	1418.0
Cre04.g222950	g1410	0.118548823869604	0.5993218189269944	1260.0
Cre04.g223000	g1411	0.1225048308002631	0.46824599569328007	11901.0
Cre04.g223050	g1412	0.0682605380844654	0.36205041667423166	1128.0
Cre04.g223100	g1414	0.0914983705224401	0.34696764146108483	1119.0
Cre04.g223300	g1416	0.0245450201269178	0.3630645470430687	1055.0
Cre04.g223350	g1417	0.2083561184195904	0.7967659054841141	2855.0
Cre04.g223400	g1418	0.1182150393223556	0.5524098720708757	4213.0
Cre04.g223450	g1420	0.1371222974418994	0.5409345688367286	1839.0
Cre04.g223500	g1421	0.4821536931075558	1.1772237465252609	4377.0
Cre04.g223550	g1422	0.1540504927357804	0.7017012575904319	5238.0
Cre04.g223650	g15841	0.6344352879400976	1.3456117174690772	3819.0
Cre04.g223700	g1424	0.0222568261095874	0.5685058610714897	694.0
Cre04.g223750	g1425	0.1958850987797057	0.7130332168204758	2634.0
Cre04.g223800	g1426	0.092424480317961	0.54528654917672	447.0
Cre04.g223850	g1427	0.0012765960528978	0.32328146242336053	1189.0
Cre04.g223900	g1428	0.0984372668501359	0.5374110830434183	2123.0
Cre04.g224002	g1432	0.224762721327408	0.7361151985730228	2945.0
Cre04.g224100	g1433	0.0946459519205012	0.3805396795980608	1194.0
Cre04.g224150	g1434	0.0801215270331551	0.40830655919072245	1910.0
Cre04.g224200	g1435	0.076064474137967	0.3287475912958779	3222.0
Cre04.g224250	g1436	0.0532965566864638	0.37784678837829944	2903.0
Cre04.g224300	g1437	0.0852411581929882	0.7338509826195349	1047.0
Cre04.g224350	g1438	0.0855627654227791	0.6748210724422085	1117.0
Cre04.g224400	g1439	0.081711286107696	0.4840557394340935	5196.0
Cre04.g224500	g1441	0.0554443503214844	0.40159563442528434	4917.0
Cre04.g224550	g1442	0.073790328981603	0.6132824274012806	1335.0
Cre04.g224600	g1443	0.3455157604767034	0.7776890397470773	1937.0
Cre04.g224650	g1444	0.1889389934299051	0.6556088328175437	1480.0
Cre04.g224700	g1445	0.0457996228516078	0.3237356955403561	2188.0
Cre04.g224750	g1446	0.0093386420544886	0.22753573649616354	650.0
Cre04.g224800	g1447	0.0638160704961068	0.4305658654079677	654.0
Cre04.g224867	g6430	0.7029657795532387	0.990428780415827	1145.0
Cre04.g225050	g1451	0.0412758894271834	0.27579358509398805	380.0
Cre04.g225200	g1453	0.2010570538953275	0.8132447485654748	3350.0
Cre04.g225250	g1454	0.249485683236648	0.7642261692061382	2074.0
Cre04.g225350	g1455	0.09807422454862	0.6121141201481103	2411.0
Cre04.g225400	g1456	0.0736142086361354	0.42142143822703326	938.0
Cre04.g225500	g15520	0.1610814762327698	0.16686569888946706	753.0
Cre04.g225600	g1457	0.0668065209078609	0.656601553015425	731.0
Cre04.g225650	g1458	0.0505372479345359	0.21382606939371696	405.0
Cre04.g225700	g1459	0.0562222788550914	0.3556886699574242	752.0
Cre04.g225750	g1461	0.031990143269424	0.3818080286793461	1414.0
Cre04.g225850	g1464	0.0507439863553611	0.42598802820445447	650.0
Cre04.g225900	g1465	0.0047318768949485	0.39476024975146073	649.0
Cre04.g225950	g1466	0.0824427272688702	0.6750551295540428	2748.0
Cre04.g226001	g1467	0.1729284948466947	0.5539571659775271	2447.0
Cre04.g226050	g1470	0.0514781764406213	0.4053304082286906	2158.0
Cre04.g226100	g10676	0.1563380428868428	0.18298322866278882	1933.0
Cre04.g226150	g1471	0.1075215574965095	0.462702533187651	1797.0
Cre04.g226450	g1474	0.0212780228469116	0.36562043531499766	1711.0
Cre04.g226500	g1475	0.040441062595365	0.4652323924557594	392.0
Cre04.g226600	g1477	0.1164844982455783	0.677663779572544	2234.0
Cre04.g226750	g1478	0.0630419383485353	0.37755775166287064	1256.0
Cre04.g226800	g1479	0.0191826313422373	0.3389888428072928	391.0
Cre04.g226850	g1480	0.0854314226616186	0.30409883108112323	1707.0
Cre04.g226950	g1483	0.25005884285108	0.8002730374633581	815.0
Cre04.g227000	g1484	0.2065966096209494	0.6531212683480483	3782.0
Cre04.g227050	g1494	0.5538218465436973	0.9452604088902569	3406.0
Cre04.g227251	g240	0.4559375609559828	1.1402534382360408	873.0
Cre04.g227350	g1488	0.0406248909043593	0.3612198518052963	2265.0
Cre04.g227400	g1489	0.1664435865900602	0.6201161876647225	3092.0
Cre04.g227450	g1490	0.0900526834695231	0.4919546648545092	1183.0
Cre04.g227500	g1493	0.2078072916415051	0.7663296155165836	15922.0
Cre04.g227550	g1492	0.2119764522239606	0.5862754334260427	8568.0
Cre04.g227600	g1491	0.1092195731309005	0.6513260330223901	940.0
Cre04.g227700	g1496	0.1846803162173817	0.7236546982357259	3077.0
Cre04.g227850	g1499	0.2893635830432759	0.6829200428738776	800.0
Cre04.g227900	g1500	0.0420793959773313	0.3836198853998283	1802.0
Cre04.g227950	g1502	0.2772487861603119	1.1892204478052864	817.0
Cre04.g228000	g1503	0.271738908574105	0.8351673952022899	6869.0
Cre04.g228150	g1505	0.1503574753124383	0.4880583862909504	1752.0
Cre04.g228300	g1506	0.2856368721723064	0.7254266501170527	3379.0
Cre04.g228350	g1507	0.1780333775135704	0.6199203140673699	1680.0
Cre04.g228400	g1508	0.0440081953313389	0.5624933096523557	1902.0
Cre04.g228450	g1509	0.0685500328026732	0.6012851708335537	808.0
Cre04.g228500	g1510	0.0909729957223886	0.522854401372112	2120.0
Cre04.g228550	g1511	0.1425419991399872	0.42865043781610734	10619.0
Cre04.g228600	g1512	0.2759286046721914	0.6607798368025165	2549.0
Cre04.g228650	g1513	0.1112610101019551	0.5108207974511786	5826.0
Cre04.g228750	g1516	0.1702606253626148	0.630825820387269	716.0
Cre04.g228800	g1517	0.1500520971880201	0.5987726952123527	2267.0
Cre04.g228850	g1519	0.4850917034683806	1.0168763652263868	3498.0
Cre04.g228900	g1520	0.0300040009602743	0.551587170187976	979.0
Cre04.g229000	g1522	0.1844604395056245	0.5240486691403845	1839.0
Cre04.g229163	g1521	0.109809908864618	0.6660861934024656	7764.0
Cre04.g229226	g1526	0.361295319706346	0.8545757123912738	439.0
Cre04.g229300	g1528	0.0277342524308155	0.1643873625735846	1202.0
Cre04.g229350	g1529	0.0683152093309999	0.48754769581772506	1290.0
Cre04.g229494	g1534	0.1245713114643078	0.4728570551978773	2394.0
Cre04.g229650	g1531	0.214011845163314	0.7305745055966454	1558.0
Cre04.g229700	g1530	0.0460473934462625	0.2958114539411846	1413.0
Cre04.g229850	g1536	0.0444748067109688	0.4226020179385595	657.0
Cre04.g229948	g1538	0.0883372767422876	0.43695397962009097	2344.0
Cre04.g230144	g1542	0.1024031806928701	0.2991936468206659	1945.0
Cre04.g230242	g1543	0.0675347105135878	0.4010076296911279	743.0
Cre04.g230340	g1544	0.0697617927981009	0.4710542419424959	2090.0
Cre04.g230438	g1545	0.1328707078979227	0.600149140955238	3436.0
Cre04.g230536	g1546	0.1529586286737516	0.38143760277022576	2045.0
Cre04.g230732	g1549	0.065171681951783	0.42720325936419645	1206.0
Cre04.g230830	g1550	0.1125099851709726	0.4786177682183016	1475.0
Cre04.g231026	g1553	0.0739329338572989	0.33398326249152305	1285.0
Cre04.g231124	g1554	0.0177523080644285	0.30039511985068634	518.0
Cre04.g231222	g1555	0.0188350705702365	0.1453489334786128	1700.0
Cre04.g231418	g6004	0.3602196050976625	0.8239592165010822	2010.0
Cre04.g231516	g17497	0.1230825147975125	0.5242592250092575	570.0
Cre04.g231614	g17496	0.2247996857394877	0.7006049707745987	1687.0
Cre04.g232006	g17493	0.2052372380243681	0.5008720294317417	1239.0
Cre04.g232104	g17492	0.0182564795016966	0.15496068702224935	765.0
Cre04.g232202	g17491	0.1148212859501994	0.5568817024712511	9674.0
Cre04.g232402	g17487	0.2386482122832984	0.3976003601061312	3047.0
Cre04.g232502	g17485	0.3394114911328156	0.878830617841031	5260.0
Cre04.g232602	g17484	0.0824083921119526	0.6151744566589816	1161.0
Cre04.g232802	g17483	0.0941506503541335	0.5244196699772457	939.0
Cre04.g232902	g17481	0.094720293993219	0.5775811662720554	367.0
Cre04.g233003	g17482	0.2615006322862734	0.7543729164128575	1320.0
Cre04.g233102	g17480	0.1976211351283328	0.6851023916493854	2924.0
Cre04.g233202	g17479	0.1106654656918708	0.5635620665129408	1744.0
Cre04.g233302	g17477	0.0600004178655187	0.6881728548907148	2004.0
Cre04.g800432	g1245	0.0569593594669002	0.3186623954739496	3039.0
Cre04.g800447	g6432	0.6840924524137363	1.2241488725044118	1331.0
Cre04.g800465	g1322	0.1489546129188414	0.7235308734843977	3116.0
Cre04.g800477	g1440	0.2595831490942362	0.7614230097967942	1300.0
Cre04.g800488	g1460	0.6758049011220701	1.3438196019210413	1786.0
Cre04.g800501	g1547	0.0954354241096397	0.5512302716296544	2237.0
Cre04.g800503	g17495	0.1661827521168635	0.5680568360837358	1077.0
Cre52.g761647	g1495	0.1197758327684305	0.5858685434119939	1277.0
Cre12.g483500	g5463	0.0875876514924749	0.5337276730373016	19369.0
Cre12.g483550	g5461	0.1331569313832029	0.4884750529683338	2082.0
Cre12.g483600	g5460	0.078648217877405	0.47838924599357535	2488.0
Cre12.g483650	g5459	0.0205024156228127	0.279694764241043	1362.0
Cre12.g483700	g5458	0.1288876926949944	0.5121680102945672	1040.0
Cre12.g483720	g5457	0.3905988809047727	1.1799261478276049	1121.0
Cre12.g483750	g5456	0.0145494378377274	0.4546018526777367	526.0
Cre12.g483800	g5455	0.1357020264524394	0.5091448689637095	7361.0
Cre12.g483900	g5454	0.203516384373264	0.653337637388582	1354.0
Cre12.g483950	g5453	0.0274003074993419	0.21853127523918242	1010.0
Cre12.g484000	g5452	0.0151084245693505	0.19658525197699972	1403.0
Cre12.g484050	g5451	0.0158736083940324	0.08833727674228764	294.0
Cre12.g484100	g5450	0.0252975077825197	0.2964845524831097	305.0
Cre12.g484150	g5449	0.0278007594009093	0.250716622230202	2213.0
Cre12.g484200	g5448	0.0322630388127681	0.30797480869995514	1021.0
Cre12.g484250	g5447	0.011768903221899	0.20070378855754273	13659.0
Cre12.g484350	g5446	0.0502700680479661	0.2912780060616482	1906.0
Cre12.g484400	g5444	0.0954832814310285	0.3749669636468151	678.0
Cre12.g484450	g5443	0.170109960152379	0.6815327300807832	2790.0
Cre12.g484500	g5442	0.0496870391559004	0.349022437266925	473.0
Cre12.g484550	g5441	0.1570461383418671	0.5606957557833885	943.0
Cre12.g484600	g5440	0.2566640578198227	0.5238211641461692	1915.0
Cre12.g484700	g5438	0.0170704381788365	0.40249298878463613	353.0
Cre12.g484750	g5437	0.2613927987810194	0.6354733952904027	820.0
Cre12.g484800	g5435	0.227045714667957	0.5519960789569308	3391.0
Cre12.g484900	g5434	0.065534623303043	0.7083462066306384	1486.0
Cre12.g484950	g5433	0.1949421021131297	0.6747622466058709	935.0
Cre12.g485000	g5432	0.0591267801926258	0.4428493769716255	1400.0
Cre12.g485050	g5431	0.045679237787123	0.5393420002224046	783.0
Cre12.g485150	g5430	0.0176798757885501	0.13893950820211004	1094.0
Cre12.g485250	g5428	0.1577648029873806	0.5747398398372036	2295.0
Cre12.g485400	g5426	0.1648566992597392	0.4818240659856968	1515.0
Cre12.g485500	g5425	0.2929544952783108	0.5095839815536103	3166.0
Cre12.g485550	g5424	0.0801950150179284	0.4079510867799522	1078.0
Cre12.g485600	g5423	0.1118603468607554	0.37598480017371905	1812.0
Cre12.g485750	g5215	0.0352229068952657	0.3651080606715877	720.0
Cre12.g485800	g5216	0.0180210495891487	0.2231622895386429	2144.0
Cre12.g485850	g5217	0.0548849233808759	0.33773675570513717	556.0
Cre12.g485900	g5218	0.1751560864537812	0.6142705698367111	1138.0
Cre12.g485950	g5219	0.1479272208356564	0.5311746134834896	2143.0
Cre12.g486050	g5220	0.02206041390472	0.2726256817568492	476.0
